type,id,bnf_code,nm
vmp,12084311000001106,0205040D0AAASAS,Doxazosin 6mg/5ml oral solution
vmp,12084411000001104,0205040D0AAASAS,Doxazosin 6mg/5ml oral suspension
vmp,23466611000001105,0205040D0AAAXAX,Doxazosin 4mg/5ml oral solution
vmp,8483511000001102,0205040D0AAAYAY,Doxazosin 4mg/5ml oral suspension
vmp,24509711000001103,0205040D0AAAZAZ,Doxazosin 1mg/5ml oral solution
vmp,8483411000001101,0205040D0AABABA,Doxazosin 1mg/5ml oral suspension
vmp,421069003,0205040D0AABBBB,Doxazosin 8mg tablets
vmp,318740009,0205040I0AAAAAA,Indoramin 25mg tablets
vmp,318745004,0205040M0AAACAC,Phenoxybenzamine 10mg capsules
vmp,13040411000001109,0205040M0AAANAN,Phenoxybenzamine 10mg/5ml oral solution
vmp,13040511000001108,0205040M0AAANAN,Phenoxybenzamine 10mg/5ml oral suspension
vmp,318767003,0205040S0AAABAB,Prazosin 500microgram tablets
vmp,318768008,0205040S0AAACAC,Prazosin 1mg tablets
vmp,318769000,0205040S0AAADAD,Prazosin 2mg tablets
vmp,318770004,0205040S0AAAEAE,Prazosin 5mg tablets
vmp,13078011000001104,0205040S0AAAIAI,Prazosin 500micrograms/5ml oral solution
vmp,13078111000001103,0205040S0AAAIAI,Prazosin 500micrograms/5ml oral suspension
vmp,8671611000001108,0205040S0AAAKAK,Prazosin 1mg/5ml oral solution
vmp,8671711000001104,0205040S0AAAKAK,Prazosin 1mg/5ml oral suspension
vmp,318779003,0205040V0AAABAB,Terazosin 2mg tablets
vmp,318776005,0205040V0AAACAC,Terazosin 5mg tablets
vmp,318777001,0205040V0AAADAD,Terazosin 10mg tablets
