type,id,bnf_code,nm
amp,143511000001102,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,159711000001108,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Wockhardt UK Ltd)
amp,169811000001105,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Mylan)
amp,320511000001104,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,436711000001100,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Teva UK Ltd)
amp,501911000001107,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (A A H Pharmaceuticals Ltd)
amp,532811000001101,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Kent Pharmaceuticals Ltd)
amp,720911000001105,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Accord Healthcare Ltd)
amp,9793111000001104,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Almus Pharmaceuticals Ltd)
amp,10384111000001103,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Arrow Generics Ltd)
amp,11010111000001102,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,15986811000001102,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Bristol Laboratories Ltd)
amp,17196011000001105,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Sovereign Medical Ltd)
amp,17796911000001103,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21782811000001109,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Waymade Healthcare Plc)
amp,22617011000001105,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (DE Pharmaceuticals)
amp,29774211000001101,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Sigma Pharmaceuticals Plc)
amp,29999111000001107,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,32661411000001109,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Genesis Pharmaceuticals Ltd)
amp,34015811000001107,0202010B0AAACAC,Bendroflumethiazide 5mg tablets (Crescent Pharma Ltd)
amp,8287311000001100,0202010B0AAAQAQ,Bendroflumethiazide 5mg/5ml oral suspension (Special Order)
amp,8284811000001100,0202010B0AAAUAU,Bendroflumethiazide 1.25mg/5ml oral suspension (Special Order)
amp,8287011000001103,0202010B0AAAXAX,Bendroflumethiazide 2.5mg/5ml oral suspension (Drug Tariff Special Order)
amp,672111000001100,0202010B0BBAAAB,Aprinox 2.5mg tablets (Advanz Pharma)
amp,18149011000001101,0202010B0BEABAB,Neo-Naclex 2.5mg tablets (Advanz Pharma)
amp,28377711000001102,0202010D0AAAFAF,Chlorothiazide 500mg tablets (Special Order)
amp,15865211000001103,0202010D0AAAUAU,Chlorothiazide 250mg/5ml oral suspension (Drug Tariff Special Order)
amp,12462011000001107,0202010D0AABCBC,Chlorothiazide 250mg/5ml oral solution (Special Order)
amp,12425711000001106,0202010D0AABEBE,Chlorothiazide 10mg/5ml oral suspension (Special Order)
amp,12426311000001102,0202010D0AABEBE,Chlorothiazide 10mg/5ml oral solution (Special Order)
amp,8340011000001101,0202010D0AABFBF,Chlorothiazide 50mg/5ml oral suspension (Special Order)
amp,11992911000001105,0202010D0AABGBG,Chlorothiazide 70mg/5ml oral suspension (Special Order)
amp,11993211000001107,0202010D0AABGBG,Chlorothiazide 70mg/5ml oral solution (Special Order)
amp,12460411000001104,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral suspension (Special Order)
amp,12470211000001107,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral solution (Special Order)
amp,12446111000001102,0202010D0AABIBI,Chlorothiazide 200mg/5ml oral solution (Special Order)
amp,12458511000001105,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral suspension (Special Order)
amp,12467411000001100,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral solution (Special Order)
amp,8339011000001108,0202010D0AABKBK,Chlorothiazide 100mg/5ml oral suspension (Special Order)
amp,8338711000001101,0202010D0AABQBQ,Chlorothiazide 20mg/5ml oral suspension (Special Order)
amp,8341711000001107,0202010D0AABTBT,Chlorothiazide 80mg/5ml oral suspension (Special Order)
amp,11988611000001101,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral suspension (Special Order)
amp,11989511000001106,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral solution (Special Order)
amp,12426611000001107,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral suspension (Special Order)
amp,12426911000001101,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral solution (Special Order)
amp,12449211000001104,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral suspension (Special Order)
amp,12450411000001108,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral solution (Special Order)
amp,12427211000001107,0202010D0AACPCP,Chlorothiazide 120mg/5ml oral suspension (Special Order)
amp,12427511000001105,0202010D0AACPCP,Chlorothiazide 120mg/5ml oral solution (Special Order)
amp,12429611000001104,0202010D0AACRCR,Chlorothiazide 15mg/5ml oral suspension (Special Order)
amp,12429911000001105,0202010D0AACRCR,Chlorothiazide 15mg/5ml oral solution (Special Order)
amp,12428411000001105,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral suspension (Special Order)
amp,12428711000001104,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral solution (Special Order)
amp,15864911000001108,0202010D0AACYCY,Chlorothiazide 250mg tablets (Special Order)
amp,12457211000001108,0202010D0AADBDB,Chlorothiazide 27mg/5ml oral suspension (Special Order)
amp,12462711000001109,0202010D0AADBDB,Chlorothiazide 27mg/5ml oral solution (Special Order)
amp,8338411000001107,0202010D0AADDDD,Chlorothiazide 150mg/5ml oral suspension (Drug Tariff Special Order)
amp,8340611000001108,0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension (Drug Tariff Special Order)
amp,35132711000001104,0202010D0AADFDF,Chlorothiazide 300mg capsules (Special Order)
amp,12445611000001100,0202010D0AADGDG,Chlorothiazide 200mg/5ml oral suspension (Drug Tariff Special Order)
amp,7652811000001107,0202010D0BCAAAU,Diuril 250mg/5ml oral suspension (Imported (United States))
amp,23667611000001109,0202010F0AAAAAA,Chlortalidone 50mg tablets (Sovereign Medical Ltd)
amp,23983011000001107,0202010F0AAAAAA,Chlortalidone 50mg tablets (A A H Pharmaceuticals Ltd)
amp,23996811000001109,0202010F0AAAAAA,Chlortalidone 50mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,31989011000001101,0202010F0AAAAAA,Chlortalidone 50mg tablets (Ennogen Healthcare Ltd)
amp,285911000001101,0202010F0BBAAAA,Hygroton 50mg tablets (Alliance Pharmaceuticals Ltd)
amp,487811000001100,0202010J0BBAAAA,Navidrex 500microgram tablets (Advanz Pharma)
amp,20528911000001104,0202010L0AAABAB,Hydrochlorothiazide 25mg tablets (Special Order)
amp,20529211000001103,0202010L0AAACAC,Hydrochlorothiazide 50mg tablets (Special Order)
amp,8518311000001109,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral solution (Special Order)
amp,8519311000001103,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral suspension (Special Order)
amp,8517311000001108,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral solution (Special Order)
amp,8519611000001108,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral suspension (Special Order)
amp,8520711000001103,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral solution (Special Order)
amp,8521011000001109,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral suspension (Special Order)
amp,8516711000001109,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral solution (Special Order)
amp,8519211000001106,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral suspension (Special Order)
amp,12508411000001106,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral suspension (Special Order)
amp,12508711000001100,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral solution (Special Order)
amp,12507811000001109,0202010L0AAAXAX,Hydrochlorothiazide 250mg/5ml oral suspension (Special Order)
amp,12508111000001101,0202010L0AAAXAX,Hydrochlorothiazide 250mg/5ml oral solution (Special Order)
amp,24583511000001107,0202010L0AAAYAY,Hydrochlorothiazide 12.5mg tablets (Special Order)
amp,4544011000001109,0202010L0BCAAAB,Hydrosaluric 25mg tablets (Merck Sharp & Dohme Ltd)
amp,55911000001104,0202010P0AAAAAA,Indapamide 2.5mg tablets (Ranbaxy (UK) Ltd)
amp,56211000001102,0202010P0AAAAAA,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd)
amp,146711000001100,0202010P0AAAAAA,Indapamide 2.5mg tablets (Kent Pharmaceuticals Ltd)
amp,214811000001107,0202010P0AAAAAA,Indapamide 2.5mg tablets (Zentiva)
amp,397311000001100,0202010P0AAAAAA,Indapamide 2.5mg tablets (Actavis UK Ltd)
amp,450511000001107,0202010P0AAAAAA,Indapamide 2.5mg tablets (Mylan)
amp,598411000001109,0202010P0AAAAAA,Indapamide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,692411000001104,0202010P0AAAAAA,Indapamide 2.5mg tablets (Sandoz Ltd)
amp,711711000001108,0202010P0AAAAAA,Indapamide 2.5mg tablets (Teva UK Ltd)
amp,8139411000001107,0202010P0AAAAAA,Indapamide 2.5mg tablets (Genus Pharmaceuticals Ltd)
amp,10380011000001106,0202010P0AAAAAA,Indapamide 2.5mg tablets (Arrow Generics Ltd)
amp,10437611000001100,0202010P0AAAAAA,Indapamide 2.5mg tablets (Niche Generics Ltd)
amp,13579511000001104,0202010P0AAAAAA,Indapamide 2.5mg tablets (DE Pharmaceuticals)
amp,14784911000001103,0202010P0AAAAAA,Indapamide 2.5mg tablets (Boston Healthcare Ltd)
amp,17932311000001102,0202010P0AAAAAA,Indapamide 2.5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18283111000001109,0202010P0AAAAAA,Indapamide 2.5mg tablets (Strides Pharma UK Ltd)
amp,21924511000001102,0202010P0AAAAAA,Indapamide 2.5mg tablets (Waymade Healthcare Plc)
amp,29877611000001107,0202010P0AAAAAA,Indapamide 2.5mg tablets (Sigma Pharmaceuticals Plc)
amp,30213711000001108,0202010P0AAAAAA,Indapamide 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35593111000001109,0202010P0AAAAAA,Indapamide 2.5mg tablets (RX Farma)
amp,21575211000001108,0202010P0AAABAB,Indapamide 2.5mg/5ml oral suspension (Special Order)
amp,14170611000001100,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets (Kent Pharmaceuticals Ltd)
amp,14598711000001105,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets (Sandoz Ltd)
amp,16569411000001100,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets (Niche Generics Ltd)
amp,321811000001109,0202010P0BBAAAA,Natrilix 2.5mg tablets (Servier Laboratories Ltd)
amp,456611000001108,0202010P0BBABAD,Natrilix SR 1.5mg tablets (Servier Laboratories Ltd)
amp,13824811000001102,0202010P0BGAAAD,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd)
amp,14242211000001100,0202010P0BHAAAD,Tensaid XL 1.5mg tablets (Mylan)
amp,14693611000001102,0202010P0BIAAAD,Varbim XL 1.5mg tablets (Teva UK Ltd)
amp,15436111000001104,0202010P0BJAAAD,Indipam XL 1.5mg tablets (Actavis UK Ltd)
amp,16737911000001105,0202010P0BLAAAD,Rawel XL 1.5mg tablets (Consilient Health Ltd)
amp,24331611000001104,0202010P0BMAAAD,Cardide SR 1.5mg tablets (Teva UK Ltd)
amp,34494911000001106,0202010P0BNAAAD,Alkapamid XL 1.5mg tablets (HBS Healthcare Ltd)
amp,36594211000001103,0202010P0BPAAAD,Alkapamid XL 1.5mg tablets (Rivopharm (UK) Ltd)
amp,36812711000001103,0202010P0BQAAAD,Lorvacs XL 1.5mg tablets (Torrent Pharma (UK) Ltd)
amp,24502311000001105,0202010V0AAAAAA,Metolazone 5mg tablets (Special Order)
amp,12951011000001105,0202010V0AAAFAF,Metolazone 1mg/5ml oral suspension (Special Order)
amp,12951311000001108,0202010V0AAAFAF,Metolazone 1mg/5ml oral solution (Special Order)
amp,12953211000001101,0202010V0AAAHAH,Metolazone 5mg/5ml oral suspension (Special Order)
amp,12953511000001103,0202010V0AAAHAH,Metolazone 5mg/5ml oral solution (Special Order)
amp,12951611000001103,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral suspension (Special Order)
amp,12952111000001101,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral solution (Special Order)
amp,12950411000001105,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral suspension (Special Order)
amp,12950711000001104,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral solution (Special Order)
amp,24502011000001107,0202010V0AAANAN,Metolazone 2.5mg tablets (Special Order)
amp,375611000001109,0202010V0BBAAAA,Metenix 5mg tablets (Sanofi)
amp,21574911000001103,0202010V0BEAAAN,Zaroxolyn 2.5mg tablets (Imported (Canada))
amp,21574611000001109,0202010V0BEABAA,Zaroxolyn 5mg tablets (Imported (Canada))
amp,348911000001105,0202010Y0BBAAAA,Diurexan 20mg tablets (Mylan)
vmp,317919004,0202010B0AAABAB,Bendroflumethiazide 2.5mg tablets
vmp,317920005,0202010B0AAACAC,Bendroflumethiazide 5mg tablets
vmp,8306711000001109,0202010B0AAAQAQ,Bendroflumethiazide 5mg/5ml oral suspension
vmp,8307011000001105,0202010B0AAAUAU,Bendroflumethiazide 1.25mg/5ml oral suspension
vmp,8306811000001101,0202010B0AAAXAX,Bendroflumethiazide 2.5mg/5ml oral suspension
vmp,376905005,0202010D0AAAFAF,Chlorothiazide 500mg tablets
vmp,408039005,0202010D0AAAUAU,Chlorothiazide 250mg/5ml oral suspension
vmp,12503011000001109,0202010D0AABCBC,Chlorothiazide 250mg/5ml oral solution
vmp,12425911000001108,0202010D0AABEBE,Chlorothiazide 10mg/5ml oral suspension
vmp,12431011000001109,0202010D0AABEBE,Chlorothiazide 10mg/5ml oral solution
vmp,8359111000001108,0202010D0AABFBF,Chlorothiazide 50mg/5ml oral suspension
vmp,12016611000001108,0202010D0AABGBG,Chlorothiazide 70mg/5ml oral solution
vmp,12016711000001104,0202010D0AABGBG,Chlorothiazide 70mg/5ml oral suspension
vmp,12504311000001109,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral solution
vmp,12504411000001102,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral suspension
vmp,12502211000001105,0202010D0AABIBI,Chlorothiazide 200mg/5ml oral solution
vmp,12503711000001106,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral solution
vmp,12503811000001103,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral suspension
vmp,8358311000001104,0202010D0AABKBK,Chlorothiazide 100mg/5ml oral suspension
vmp,8358611000001109,0202010D0AABQBQ,Chlorothiazide 20mg/5ml oral suspension
vmp,8359311000001105,0202010D0AABTBT,Chlorothiazide 80mg/5ml oral suspension
vmp,12015311000001108,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral solution
vmp,12015511000001102,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral suspension
vmp,12431111000001105,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral solution
vmp,12431211000001104,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral suspension
vmp,12502411000001109,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral solution
vmp,12502511000001108,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral suspension
vmp,12431311000001107,0202010D0AACPCP,Chlorothiazide 120mg/5ml oral solution
vmp,12431411000001100,0202010D0AACPCP,Chlorothiazide 120mg/5ml oral suspension
vmp,12432111000001100,0202010D0AACRCR,Chlorothiazide 15mg/5ml oral solution
vmp,12432211000001106,0202010D0AACRCR,Chlorothiazide 15mg/5ml oral suspension
vmp,12431711000001106,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral solution
vmp,12431811000001103,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral suspension
vmp,395516007,0202010D0AACYCY,Chlorothiazide 250mg tablets
vmp,12503111000001105,0202010D0AADBDB,Chlorothiazide 27mg/5ml oral solution
vmp,12503211000001104,0202010D0AADBDB,Chlorothiazide 27mg/5ml oral suspension
vmp,8358511000001105,0202010D0AADDDD,Chlorothiazide 150mg/5ml oral suspension
vmp,8358711000001100,0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension
vmp,35148011000001104,0202010D0AADFDF,Chlorothiazide 300mg capsules
vmp,12502311000001102,0202010D0AADGDG,Chlorothiazide 200mg/5ml oral suspension
vmp,317935006,0202010F0AAAAAA,Chlortalidone 50mg tablets
vmp,317940003,0202010J0AAAAAA,Cyclopenthiazide 500microgram tablets
vmp,376209006,0202010L0AAABAB,Hydrochlorothiazide 25mg tablets
vmp,376508004,0202010L0AAACAC,Hydrochlorothiazide 50mg tablets
vmp,8529211000001103,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral solution
vmp,8529311000001106,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral suspension
vmp,8529411000001104,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral solution
vmp,8529511000001100,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral suspension
vmp,8529611000001101,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral solution
vmp,8529711000001105,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral suspension
vmp,8529011000001108,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral solution
vmp,8529111000001109,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral suspension
vmp,12538711000001107,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral solution
vmp,12538811000001104,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral suspension
vmp,12538511000001102,0202010L0AAAXAX,Hydrochlorothiazide 250mg/5ml oral solution
vmp,12538611000001103,0202010L0AAAXAX,Hydrochlorothiazide 250mg/5ml oral suspension
vmp,24594211000001108,0202010L0AAAYAY,Hydrochlorothiazide 12.5mg tablets
vmp,317956008,0202010P0AAAAAA,Indapamide 2.5mg tablets
vmp,21578911000001105,0202010P0AAABAB,Indapamide 2.5mg/5ml oral suspension
vmp,317954006,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets
vmp,317965001,0202010V0AAAAAA,Metolazone 5mg tablets
vmp,13005711000001100,0202010V0AAAFAF,Metolazone 1mg/5ml oral solution
vmp,13005811000001108,0202010V0AAAFAF,Metolazone 1mg/5ml oral suspension
vmp,13006311000001109,0202010V0AAAHAH,Metolazone 5mg/5ml oral solution
vmp,13006411000001102,0202010V0AAAHAH,Metolazone 5mg/5ml oral suspension
vmp,13005911000001103,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral solution
vmp,13006011000001106,0202010V0AAAKAK,Metolazone 2.5mg/5ml oral suspension
vmp,13005511000001105,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral solution
vmp,13005611000001109,0202010V0AAAMAM,Metolazone 1.25mg/5ml oral suspension
vmp,374173002,0202010V0AAANAN,Metolazone 2.5mg tablets
vmp,317970008,0202010Y0AAAAAA,Xipamide 20mg tablets
