eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"ventilated"	"hba1c_pct"	"HbA1c %"	1.0520753	.04673345	1.1428279	.25311007	.96435346	1.1477767	"model2"	"ventilated"
"ventilated"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99798218	.0041783	-.48244014	.62949331	.98982637	1.0062052	"model2"	"ventilated"
"ventilated"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.96627619	.11173667	-.29666766	.76672025	.77032045	1.2120796	"model2"	"ventilated"
"ventilated"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.96703011	.23257434	-.13939762	.88913595	.60356335	1.5493771	"model2"	"ventilated"
"ventilated"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.hypertension"	"Diagnosed hypertension"	.87173721	.09960811	-1.2013177	.22962798	.69682538	1.0905541	"model2"	"ventilated"
"ventilated"	"bp_map"	"Mean Arterial Pressure"	.99297914	.00334873	-2.0891998	.03668974	.9864374	.99956426	"model2"	"ventilated"
"ventilated"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.asthma"	"Asthma category"	1.1197052	.14816873	.85443079	.39286634	.86390421	1.4512485	"model2"	"ventilated"
"ventilated"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.82451548	.12584182	-1.2642695	.20613331	.61134171	1.1120226	"model2"	"ventilated"
"ventilated"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.66020407	.08650933	-3.1686857	.0015313	.51067155	.85352204	"model2"	"ventilated"
"ventilated"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.dm_type"	"Diabetes Type"	.78094508	.30000389	-.64362171	.51982077	.36781314	1.6581116	"model2"	"ventilated"
"ventilated"	"2.dm_type"	"Diabetes Type"	.88140678	.13251363	-.83965168	.40110371	.65645341	1.1834471	"model2"	"ventilated"
"ventilated"	"3.dm_type"	"Diabetes Type"	1.2458115	.29882061	.91631351	.35950249	.77854365	1.9935251	"model2"	"ventilated"
"ventilated"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.cancer"	"Cancer"	.94503044	.16558403	-.32267764	.74693939	.67035068	1.3322617	"model2"	"ventilated"
"ventilated"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.chronic_liver_disease"	"Chronic liver disease"	.89582793	.42530673	-.23170873	.81676425	.35326846	2.2716652	"model2"	"ventilated"
"ventilated"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.stroke"	"Stroke"	.81247621	.17479371	-.96528548	.33440184	.53294905	1.238613	"model2"	"ventilated"
"ventilated"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1o.dementia"	"Dementia"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.other_neuro"	"Neurological disease"	.47029992	.17292787	-2.0516476	.04020392	.22876556	.96685011	"model2"	"ventilated"
"ventilated"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.8029043	.12086909	-1.4582169	.14478076	.59775613	1.0784587	"model2"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	.94198391	.32150006	-.17511546	.86098891	.48253358	1.8389056	"model2"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.87554883	.34188948	-.34035636	.73358818	.40728476	1.8821862	"model2"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.88293762	.16267741	-.67573225	.49921065	.61531832	1.2669521	"model2"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.59623323	.16363382	-1.8842445	.0595319	.34818281	1.0209983	"model2"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	4.0647861	2.4012625	2.3738754	.01760249	1.2770046	12.93847	"model2"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	1.4665192	.62725358	.89520102	.37067964	.63418406	3.391253	"model2"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.1037223	.26847848	.40571048	.68495534	.68518295	1.7779235	"model2"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	6.0275504	6.9247345	1.5636028	.11791089	.63422056	57.285061	"model2"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	1.8995859	.55930994	2.1791897	.02931758	1.0666772	3.3828665	"model2"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	2.08163	.81958322	1.8621044	.06258837	.96220337	4.5033965	"model2"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	4.6739076	1.8003226	4.0032515	.00006248	2.1968956	9.9437645	"model2"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	2.9304158	.91310622	3.4504419	.00055967	1.5911024	5.3970986	"model2"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	2.4720012	.81026352	2.7611146	.00576045	1.3003042	4.6995082	"model2"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	5.402911	1.9744972	4.6160488	3.911e-06	2.6397068	11.058595	"model2"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	2.6305269	1.0692365	2.3794587	.01733808	1.1859131	5.8348896	"model2"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	1.562213	.43657059	1.5963251	.11041623	.90337164	2.7015566	"model2"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.79675177	.28346661	-.63863482	.52306052	.39672029	1.6001536	"model2"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	5.08817	2.4488039	3.3804409	.0007237	1.9810729	13.068411	"model2"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	2.5418594	.71540229	3.3146247	.00091766	1.4641386	4.4128671	"model2"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	1.879907	.51209872	2.3172078	.02049241	1.1022081	3.2063367	"model2"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	1.696407	.394244	2.2741556	.02295663	1.0757498	2.675154	"model2"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	3.0898338	.76310435	4.5677828	4.929e-06	1.904196	5.0137029	"model2"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	2.4172994	1.6923474	1.2607528	.20739793	.61292258	9.5335637	"model2"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.2610156	.39273157	.74466014	.4564772	.68489136	2.3217703	"model2"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.39692737	.41092151	-.89253461	.37210645	.05217944	3.0194142	"model2"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	7.6848741	5.9865561	2.6177672	.00885072	1.6693462	35.377496	"model2"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	13.590014	10.171083	3.4864432	.00048949	3.1344465	58.922199	"model2"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.387953	.53567372	.84942133	.39564689	.65141489	2.957276	"model2"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	2.6327591	1.0453273	2.4380841	.01476534	1.2090511	5.7329423	"model2"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.385476	.57812217	.78136738	.43458645	.61152654	3.1389377	"model2"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.0780405	.23538367	.34415898	.73072673	.7027168	1.653826	"model2"	"ventilated"
"ventilated"	"_cons"	"Constant"	2.0255707	3.4411321	.41548889	.67778405	.07252493	56.572776	"model2"	"ventilated"
"ventilated"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.ethnicity_16"	"Eth 16 categories"	1.4248531	1.8446556	.27349054	.78447617	.1126627	18.020216	"model3"	"ventilated"
"ventilated"	"3.ethnicity_16"	"Eth 16 categories"	.81254446	.20240698	-.83332976	.40465878	.49866693	1.3239869	"model3"	"ventilated"
"ventilated"	"4.ethnicity_16"	"Eth 16 categories"	2.4081301	2.9257146	.72337421	.46945001	.22260138	26.051458	"model3"	"ventilated"
"ventilated"	"5.ethnicity_16"	"Eth 16 categories"	1.6501592	1.1105253	.7442588	.45671992	.44124892	6.1711777	"model3"	"ventilated"
"ventilated"	"6.ethnicity_16"	"Eth 16 categories"	1.1582755	1.011911	.16818476	.86643793	.20901222	6.4187734	"model3"	"ventilated"
"ventilated"	"7.ethnicity_16"	"Eth 16 categories"	.54912158	.3870789	-.8503768	.39511563	.13792778	2.1861768	"model3"	"ventilated"
"ventilated"	"8.ethnicity_16"	"Eth 16 categories"	1.0275788	.29196434	.09575019	.92371898	.58879564	1.7933526	"model3"	"ventilated"
"ventilated"	"9.ethnicity_16"	"Eth 16 categories"	1.0991809	.37361977	.27820886	.78085204	.56459812	2.1399268	"model3"	"ventilated"
"ventilated"	"10.ethnicity_16"	"Eth 16 categories"	1.0778025	.65701594	.12290949	.90217877	.32632965	3.5597689	"model3"	"ventilated"
"ventilated"	"11.ethnicity_16"	"Eth 16 categories"	1.0693962	.36148113	.19848969	.84266195	.55133104	2.0742678	"model3"	"ventilated"
"ventilated"	"12.ethnicity_16"	"Eth 16 categories"	.99220153	.44619235	-.01740949	.98610994	.41097475	2.3954364	"model3"	"ventilated"
"ventilated"	"13.ethnicity_16"	"Eth 16 categories"	1.2127502	.4032006	.58017817	.56179447	.63208298	2.3268512	"model3"	"ventilated"
"ventilated"	"14.ethnicity_16"	"Eth 16 categories"	.74180805	.44105002	-.50232834	.61543658	.23131321	2.3789354	"model3"	"ventilated"
"ventilated"	"15.ethnicity_16"	"Eth 16 categories"	1.0694842	.88223447	.08143428	.93509659	.21232673	5.3869635	"model3"	"ventilated"
"ventilated"	"16.ethnicity_16"	"Eth 16 categories"	1.4188417	.55762629	.89014581	.3733876	.65674808	3.0652722	"model3"	"ventilated"
"ventilated"	"17.ethnicity_16"	"Eth 16 categories"	1.156037	.1764815	.94980375	.34221198	.85709044	1.5592538	"model3"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.male"	"Male"	1.6891988	.20896532	4.237879	.00002256	1.325505	2.1526833	"model3"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	.93174138	.05011291	-1.3145137	.18867338	.83852158	1.0353246	"model3"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.3311755	.16929195	2.2493644	.02448932	1.0374901	1.7079954	"model3"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.41971483	.13194925	-2.7615763	.00575231	.22664962	.77723731	"model3"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0778964	.20582745	.3928266	.69444755	.74137446	1.5671712	"model3"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2191925	.23387308	1.0331683	.30152513	.83712348	1.7756405	"model3"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4149509	.26698503	1.8395119	.06583993	.9775284	2.0481103	"model3"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.93927722	.17874679	-.32918444	.74201628	.64685661	1.3638907	"model3"	"ventilated"
"ventilated"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0036324	.01036315	.35114392	.72548038	.98352512	1.0241507	"model3"	"ventilated"
"ventilated"	"hba1c_pct"	"HbA1c %"	1.0422598	.05031923	.8573346	.39125999	.94815829	1.1457005	"model3"	"ventilated"
"ventilated"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99782142	.00437762	-.49712118	.6191036	.98927823	1.0064384	"model3"	"ventilated"
"ventilated"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0113043	.12696721	.0895344	.92865722	.79070631	1.2934465	"model3"	"ventilated"
"ventilated"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0204107	.26291553	.07841912	.93749467	.61582502	1.6908017	"model3"	"ventilated"
"ventilated"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.hypertension"	"Diagnosed hypertension"	.8676514	.10749216	-1.1459102	.25183233	.68059861	1.106113	"model3"	"ventilated"
"ventilated"	"bp_map"	"Mean Arterial Pressure"	.9926055	.00376952	-1.9543842	.0506558	.98524481	1.0000212	"model3"	"ventilated"
"ventilated"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.asthma"	"Asthma category"	1.1369144	.16212003	.89986718	.36819094	.85970488	1.5035094	"model3"	"ventilated"
"ventilated"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.81198406	.13346232	-1.2671414	.20510472	.58835464	1.1206134	"model3"	"ventilated"
"ventilated"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.6046715	.08636254	-3.5222684	.00042787	.45703153	.80000524	"model3"	"ventilated"
"ventilated"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.dm_type"	"Diabetes Type"	.90965855	.37278096	-.23105232	.81727416	.40743029	2.0309699	"model3"	"ventilated"
"ventilated"	"2.dm_type"	"Diabetes Type"	.99074168	.1628219	-.0565976	.95486575	.71791171	1.367256	"model3"	"ventilated"
"ventilated"	"3.dm_type"	"Diabetes Type"	1.1975911	.3065771	.70435836	.48120963	.72511246	1.9779337	"model3"	"ventilated"
"ventilated"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.cancer"	"Cancer"	.97952791	.18481069	-.10963163	.91270153	.67673381	1.4178025	"model3"	"ventilated"
"ventilated"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_liver_disease"	"Chronic liver disease"	.70601906	.34124017	-.7202389	.47137792	.2737822	1.8206549	"model3"	"ventilated"
"ventilated"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.stroke"	"Stroke"	.89222854	.20837715	-.48826598	.62536146	.56452176	1.4101702	"model3"	"ventilated"
"ventilated"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1o.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.other_neuro"	"Neurological disease"	.45870744	.18895761	-1.8919073	.05850334	.20459553	1.0284316	"model3"	"ventilated"
"ventilated"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.77864749	.12719687	-1.5316033	.12562036	.56531676	1.0724818	"model3"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	.80090997	.28592815	-.62186046	.53403363	.39783341	1.6123753	"model3"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0561576	.44147976	.13070969	.89600497	.46550217	2.3962698	"model3"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.82229805	.16177053	-.99452326	.31996818	.55920695	1.2091661	"model3"	"ventilated"
"ventilated"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.hh_total_cat"	"Number of people in household"	1.3388601	.17022745	2.2951896	.02172226	1.0435431	1.7177502	"model3"	"ventilated"
"ventilated"	"3.hh_total_cat"	"Number of people in household"	1.4580427	.35059895	1.5682319	.11682703	.91010494	2.3358717	"model3"	"ventilated"
"ventilated"	"4.hh_total_cat"	"Number of people in household"	3.6846333	3.1157691	1.5422812	.12300528	.70243846	19.327704	"model3"	"ventilated"
"ventilated"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.carehome"	"Care home y/n"	.22429011	.28991879	-1.1564349	.24750332	.01780499	2.8253908	"model3"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.73095934	.22379188	-1.0236332	.30600858	.40113242	1.331983	"model3"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	6.4054379	4.3204526	2.7533786	.00589836	1.7077151	24.026042	"model3"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	1.3910583	.66535772	.69006396	.49015396	.5447619	3.5520897	"model3"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.3865089	.36546697	1.2397725	.21505955	.82709662	2.3242835	"model3"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	4.811671	5.8042939	1.3023718	.19278931	.45237218	51.17949	"model3"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	2.6050471	.8491707	2.9372236	.00331165	1.3751443	4.9349515	"model3"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	2.8321878	1.1707501	2.5184261	.01178806	1.2596743	6.3677474	"model3"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	5.3695985	2.3133889	3.9011899	.00009572	2.3079048	12.492971	"model3"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	3.1998744	1.0420446	3.5716425	.00035475	1.6901983	6.0579848	"model3"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	3.5837463	1.292896	3.5380456	.0004031	1.7670635	7.2681244	"model3"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	7.5495547	3.0438178	5.0138805	5.334e-07	3.4255887	16.638243	"model3"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	2.5645903	1.1332766	2.1312783	.03306622	1.0786419	6.0975969	"model3"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	2.1197129	.64266327	2.4779685	.01321328	1.170055	3.8401468	"model3"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.80394118	.3127712	-.56093215	.57484379	.37503047	1.7233837	"model3"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	5.4984075	2.7948869	3.3531973	.00079884	2.0303177	14.890519	"model3"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	2.8013876	.85437819	3.3776037	.0007312	1.5408856	5.0930271	"model3"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	2.2299776	.65945947	2.7119532	.0066888	1.2490481	3.9812718	"model3"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	2.0613527	.51525979	2.8938897	.00380502	1.2629445	3.3644984	"model3"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	3.8197512	1.0044302	5.0965953	3.458e-07	2.2814223	6.3953521	"model3"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	2.1675141	1.5677067	1.0695544	.28481993	.52518213	8.9456918	"model3"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.6599216	.56578772	1.4867751	.13707421	.85104744	3.2375866	"model3"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	1.0061554	1.2789344	.00482767	.99614809	.08330941	12.151672	"model3"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	7.1006145	5.5588043	2.5038644	.01228451	1.5308133	32.935908	"model3"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	14.190896	10.736621	3.5060174	.00045487	3.2210939	62.519606	"model3"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.8788661	.81282965	1.4577982	.14489617	.80473238	4.3867229	"model3"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	3.4747529	1.5204278	2.8464922	.00442038	1.4739017	8.1917998	"model3"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.6670331	.73108235	1.1652991	.24389793	.70574404	3.9376871	"model3"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.2921149	.30651812	1.0803395	.27999102	.81166604	2.0569555	"model3"	"ventilated"
"ventilated"	"_cons"	"Constant"	5.8924662	11.818861	.88429147	.37653889	.11560932	300.33181	"model3"	"ventilated"
