parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1725666	.00538355	34.67354	1.97e-263	1.1620623	1.1831658	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	3.298922	.05829054	67.550916	0	3.1866303	3.4151707	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0048664	.0150799	.32349219	.74632252	.97574077	1.0348614	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0480914	.00546529	9.0076967	2.104e-19	1.0374342	1.0588581	"model3"	"tested"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"tested"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.0505032	.00343338	15.074802	2.372e-51	1.0437954	1.0572541	"model3"	"tested"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.0143518	.00651013	2.220273	.02640024	1.0016721	1.027192	"model3"	"tested"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"tested"	""
"1.carehome"	"Care home y/n"	8.9903649	.10538453	187.35406	0	8.7861696	9.1993057	"model3"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.900117	.03632904	33.57409	4.01e-247	1.830231	1.9726715	"model3"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.7052674	.05291125	17.201228	2.600e-66	1.6046536	1.8121897	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5547873	.08093657	8.4780945	2.289e-17	1.4039787	1.721795	"model3"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.4406521	.06227178	8.4464598	3.003e-17	1.3236286	1.5680216	"model3"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0534423	.01540696	3.5597882	.00037115	1.0236739	1.0840763	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	1.0157223	.01151824	1.3756641	.16892564	.99339597	1.0385503	"model3"	"positivetest"	""
"age1"	"Age spline 1"	1.0283407	.0024935	11.525425	9.823e-31	1.0234652	1.0332395	"model3"	"positivetest"	""
"age2"	"Age spline 2"	.85875056	.00593236	-22.043127	1.11e-107	.84720171	.87045684	"model3"	"positivetest"	""
"age3"	"Age spline 3"	1.6414413	.02983845	27.26203	1.20e-163	1.5839885	1.7009779	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1046341	.02154169	5.1029763	3.344e-07	1.0632099	1.1476723	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2296719	.02358336	10.78012	4.273e-27	1.1843073	1.2767742	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3888152	.02595482	17.575069	3.824e-69	1.3388651	1.4406289	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.501513	.02831524	21.55464	4.79e-103	1.4470292	1.5580482	"model3"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0210462	.00097736	21.75868	5.72e-105	1.0191324	1.0229636	"model3"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0767689	.00628936	12.663136	9.464e-37	1.0645123	1.0891667	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0083585	.00032856	25.545516	6.16e-144	1.0077147	1.0090026	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0432327	.01272553	3.4697189	.000521	1.0185869	1.0684748	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59119819	.01237751	-25.104906	4.40e-139	.56742972	.61596227	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.97982832	.01320581	-1.5119746	.13054032	.95428427	1.0060561	"model3"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99964097	.00024806	-1.4470779	.14787511	.9991549	1.0001273	"model3"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0235254	.01480644	1.6074092	.10796464	.99491288	1.0529609	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4519271	.02586208	20.934573	2.594e-97	1.402113	1.5035111	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2466055	.01857203	14.795482	1.567e-49	1.2107313	1.2835426	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.98995718	.05176841	-.19301766	.84694514	.89351949	1.0968034	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.1681285	.0205389	8.8383759	9.712e-19	1.1285587	1.2090856	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0002712	.02629274	.01031478	.99177014	.95004329	1.0531545	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.2690873	.02196665	13.767277	4.010e-43	1.2267556	1.3128798	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4919812	.06531289	9.1398332	6.255e-20	1.3693081	1.6256442	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	1.462795	.0297386	18.708773	4.199e-78	1.4056544	1.5222584	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	2.3253141	.08577832	22.875574	8.13e-116	2.1631255	2.4996634	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.6599572	.0540001	15.578725	1.016e-54	1.5574225	1.7692424	"model3"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3139837	.02183401	16.433128	1.108e-60	1.2718792	1.3574821	"model3"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.9732469	.25460324	31.332872	1.67e-215	4.4984523	5.4981542	"model3"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.89113209	.05059674	-2.0300559	.04235086	.79728303	.99602823	"model3"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0616739	.02208766	2.8766182	.00401962	1.0192536	1.1058596	"model3"	"positivetest"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"positivetest"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.2658378	.01683487	17.725194	2.680e-70	1.2332684	1.2992673	"model3"	"positivetest"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.3522227	.02978834	13.697738	1.047e-42	1.2950811	1.4118856	"model3"	"positivetest"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"positivetest"	""
"1.carehome"	"Care home y/n"	6.7706194	.23472627	55.168244	0	6.3258464	7.2466646	"model3"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ae"	""
"2.eth5"	"Eth 5 categories"	.82293635	.00518687	-30.918607	6.72e-210	.8128328	.83316549	"model3"	"ae"	""
"3.eth5"	"Eth 5 categories"	.98701135	.00944206	-1.3666438	.17173698	.96867767	1.005692	"model3"	"ae"	""
"4.eth5"	"Eth 5 categories"	.98548968	.01423842	-1.0116666	.3116975	.95797432	1.0137954	"model3"	"ae"	""
"5.eth5"	"Eth 5 categories"	.89998754	.01101626	-8.6086966	7.390e-18	.87865302	.92184009	"model3"	"ae"	""
"6.eth5"	"Eth 5 categories"	1.0075805	.0033169	2.2940487	.0217877	1.0011004	1.0141025	"model3"	"ae"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"ae"	""
"1.male"	"Male"	.9564419	.0025734	-16.552183	1.544e-61	.95141141	.96149899	"model3"	"ae"	""
"age1"	"Age spline 1"	.98987962	.00052008	-19.360444	1.664e-83	.9888608	.99089948	"model3"	"ae"	""
"age2"	"Age spline 2"	.95615458	.0014994	-28.59129	8.62e-180	.95322031	.95909787	"model3"	"ae"	""
"age3"	"Age spline 3"	1.2309276	.00515581	49.603755	0	1.2208638	1.2410744	"model3"	"ae"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ae"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0734416	.0047036	16.173731	7.727e-59	1.0642622	1.0827002	"model3"	"ae"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1401031	.00495561	30.165599	6.70e-200	1.1304315	1.1498574	"model3"	"ae"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2285775	.00532115	47.529471	0	1.2181924	1.2390511	"model3"	"ae"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.359923	.00601556	69.499462	0	1.3481836	1.3717645	"model3"	"ae"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.004467	.00023153	19.336358	2.656e-83	1.0040133	1.0049209	"model3"	"ae"	""
"hba1c_pct"	"HbA1c %"	1.04675	.00165077	28.972029	1.48e-184	1.0435196	1.0499905	"model3"	"ae"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0121012	.00004093	297.45313	0	1.012021	1.0121814	"model3"	"ae"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ae"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0765768	.00323781	24.534104	6.39e-133	1.0702495	1.0829415	"model3"	"ae"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3285247	.00522496	72.228883	0	1.3183234	1.338805	"model3"	"ae"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ae"	""
"1.hypertension"	"Diagnosed hypertension"	1.0178811	.00320924	5.6212726	1.896e-08	1.0116105	1.0241906	"model3"	"ae"	""
"bp_map"	"Mean Arterial Pressure"	1.0000799	7.347e-06	10.869963	1.603e-27	1.0000655	1.0000943	"model3"	"ae"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ae"	""
"1.asthma"	"Asthma category"	1.1872381	.00389046	52.375665	0	1.1796374	1.1948878	"model3"	"ae"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3402301	.00558701	70.24771	0	1.3293244	1.3512253	"model3"	"ae"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ae"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.5092508	.00528506	117.54417	0	1.4989278	1.519645	"model3"	"ae"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ae"	""
"1.dm_type"	"Diabetes Type"	1.2312962	.0141353	18.124315	2.049e-73	1.2039009	1.2593149	"model3"	"ae"	""
"2.dm_type"	"Diabetes Type"	1.0100868	.00454939	2.2283279	.02585866	1.0012094	1.019043	"model3"	"ae"	""
"3.dm_type"	"Diabetes Type"	1.0306629	.00664892	4.6817038	2.845e-06	1.0177133	1.0437772	"model3"	"ae"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ae"	""
"1.cancer"	"Cancer"	1.3310059	.00535614	71.0551	0	1.3205494	1.3415453	"model3"	"ae"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ae"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.7163798	.01656566	55.9723	0	1.6842169	1.749157	"model3"	"ae"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ae"	""
"1.stroke"	"Stroke"	1.5520908	.00769152	88.708598	0	1.5370887	1.5672393	"model3"	"ae"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ae"	""
"1.dementia"	"Dementia"	1.7040994	.02076608	43.741885	0	1.6638808	1.7452901	"model3"	"ae"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ae"	""
"1.other_neuro"	"Neurological disease"	1.5110102	.01263286	49.372206	0	1.486452	1.5359741	"model3"	"ae"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ae"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1218394	.00461932	27.921309	1.47e-171	1.1128222	1.1309298	"model3"	"ae"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ae"	""
"1.esrf"	"end stage renal failure"	1.9617943	.03716926	35.566318	4.65e-277	1.8902799	2.0360142	"model3"	"ae"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ae"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.126262	.01590562	8.4194951	3.781e-17	1.0955151	1.1578719	"model3"	"ae"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ae"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0834412	.00521059	16.664046	2.393e-62	1.0732766	1.0937021	"model3"	"ae"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"ae"	""
"2.hh_cat_2"	"Household category excluding 11+"	.98401738	.00313747	-5.0531864	4.345e-07	.97788723	.99018596	"model3"	"ae"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.0193122	.00659122	2.9581041	.00309538	1.0064752	1.032313	"model3"	"ae"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ae"	""
"1.carehome"	"Care home y/n"	1.4904564	.02615851	22.738871	1.85e-114	1.4400585	1.5426182	"model3"	"ae"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.3705569	.19991104	10.234986	1.382e-24	2.0094067	2.7966165	"model3"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.0163996	.31703896	10.504381	8.246e-26	2.4548404	3.7064188	"model3"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.1438025	.53470829	6.7345417	1.644e-11	2.2525793	4.3876343	"model3"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.2770109	.45025515	8.6386312	5.689e-18	2.5033663	4.2897441	"model3"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.050758	.06828065	.76192821	.44610285	.92510217	1.1934816	"model3"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"icu"	""
"1.male"	"Male"	2.5846247	.13608254	18.035442	1.027e-72	2.3312082	2.8655892	"model3"	"icu"	""
"age1"	"Age spline 1"	1.0550861	.02284178	2.4768734	.01325389	1.0112535	1.1008185	"model3"	"icu"	""
"age2"	"Age spline 2"	1.0894762	.05637147	1.6562437	.09767247	.9844078	1.2057589	"model3"	"icu"	""
"age3"	"Age spline 3"	.61435526	.07905048	-3.7862232	.00015295	.47741224	.79057962	"model3"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0856811	.08970336	.99495879	.31975631	.92336319	1.2765328	"model3"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.110985	.09076832	1.2882011	.19767599	.94659538	1.3039232	"model3"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2267946	.09817696	2.5541899	.01064352	1.0487031	1.4351297	"model3"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.289212	.10594135	3.0913336	.0019926	1.0974295	1.5145097	"model3"	"icu"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0737342	.00426711	17.901614	1.146e-71	1.0654033	1.0821303	"model3"	"icu"	""
"hba1c_pct"	"HbA1c %"	1.1755832	.02260126	8.4140191	3.962e-17	1.1321098	1.220726	"model3"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0079424	.00163365	4.8810334	1.055e-06	1.0047456	1.0111494	"model3"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1044822	.05680621	1.9321779	.05333756	.99857191	1.2216255	"model3"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.33050668	.03693833	-9.9060608	3.918e-23	.26548967	.41144601	"model3"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.0953482	.05759318	1.7320776	.08325974	.98808928	1.2142502	"model3"	"icu"	""
"bp_map"	"Mean Arterial Pressure"	1.0001121	.00008572	1.3079222	.19089969	.99994411	1.0002801	"model3"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"icu"	""
"1.asthma"	"Asthma category"	1.2314219	.07348793	3.4882525	.00048619	1.0954926	1.3842173	"model3"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6797398	.12695729	6.8619796	6.791e-12	1.4484613	1.9479469	"model3"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.94817249	.06161644	-.81894773	.41281624	.83478091	1.0769665	"model3"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.4059007	.25344882	1.8897688	.05878888	.9874253	2.0017279	"model3"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.138528	.07966354	1.8541519	.06371744	.9926236	1.3058787	"model3"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.1828616	.1206101	1.6470078	.09955644	.96859329	1.4445295	"model3"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"icu"	""
"1.cancer"	"Cancer"	1.0847596	.08946269	.9864933	.3238911	.92285383	1.2750703	"model3"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.83983986	.17709622	-.82773678	.40781958	.55552606	1.2696632	"model3"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"icu"	""
"1.stroke"	"Stroke"	1.2183535	.12736352	1.889279	.05885445	.99263801	1.4953943	"model3"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"icu"	""
"1.dementia"	"Dementia"	.15307508	.15341257	-1.8726979	.06111011	.02146971	1.0913969	"model3"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.1085186	.20919479	.54592494	.58511753	.76578696	1.6046415	"model3"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3051622	.09996872	3.4770913	.00050689	1.1232252	1.5165689	"model3"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"icu"	""
"1.esrf"	"end stage renal failure"	6.5156299	1.1390239	10.721126	8.101e-27	4.6254542	9.1782191	"model3"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.93463563	.18280129	-.34562118	.72962743	.63702951	1.3712767	"model3"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1144993	.09672352	1.2491027	.2116275	.94017131	1.3211515	"model3"	"icu"	""
"1b.hh_cat_2"	"Household category excluding 11+"	1	0			1	1	"model3"	"icu"	""
"2.hh_cat_2"	"Household category excluding 11+"	1.1553328	.06226895	2.6789717	.00738486	1.039513	1.284057	"model3"	"icu"	""
"3.hh_cat_2"	"Household category excluding 11+"	1.2657156	.12278946	2.4289559	.01514237	1.0465487	1.53078	"model3"	"icu"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"icu"	""
"1.carehome"	"Care home y/n"	1.4685197	.85281901	.66167134	.50818187	.47049855	4.5835426	"model3"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.4852749	.0759108	7.7403288	9.916e-15	1.3437016	1.6417644	"model3"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.4288261	.10974322	4.6461293	3.382e-06	1.2291405	1.6609526	"model3"	"onscoviddeath"	""
