parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0302111	.00418015	7.3353727	2.211e-13	1.0220507	1.0384367	"model2"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0796526	.00438032	18.889898	1.381e-79	1.0711013	1.088272	"model2"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1300794	.0046057	30.005229	8.39e-198	1.1210883	1.1391425	"model2"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1338518	.00482385	29.527247	1.29e-191	1.1244365	1.1433459	"model2"	"tested"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0011579	.00022363	5.180716	2.210e-07	1.0007197	1.0015963	"model2"	"tested"	""
"hba1c_pct"	"HbA1c %"	1.0106345	.00164101	6.5148016	7.279e-11	1.0074233	1.0138559	"model2"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0103278	.00005125	202.57103	0	1.0102274	1.0104283	"model2"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0585294	.00300261	20.052485	1.920e-89	1.0526607	1.0644308	"model2"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0643965	.00422767	15.712383	1.244e-55	1.0561426	1.0727149	"model2"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.97777968	.00300144	-7.3203472	2.473e-13	.97191462	.98368013	"model2"	"tested"	""
"bp_map"	"Mean Arterial Pressure"	1.0000593	.00001045	5.6770861	1.370e-08	1.0000388	1.0000798	"model2"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"1.asthma"	"Asthma category"	1.0823807	.0035025	24.46382	3.59e-132	1.0755376	1.0892673	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.2889744	.00555299	58.923553	0	1.2781365	1.2999041	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3853811	.00492099	91.770112	0	1.3757696	1.3950597	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.1860725	.01384364	14.620452	2.080e-48	1.1592475	1.2135182	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.0766613	.00480346	16.55628	1.442e-61	1.0672877	1.0861172	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	.98998988	.00633776	-1.5715092	.11606441	.9776457	1.0024899	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	1.5805401	.00600994	120.38692	0	1.5688046	1.5923633	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6594005	.01626876	51.658136	0	1.6278187	1.691595	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	1.506364	.00756313	81.600596	0	1.4916133	1.5212607	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	2.8739083	.02810969	107.93102	0	2.8193391	2.9295338	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.610306	.01284019	59.749019	0	1.5853353	1.63567	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1462343	.00471663	33.167838	3.13e-241	1.1370271	1.1555161	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	3.2651841	.05363574	72.03676	0	3.1617342	3.3720188	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.004313	.01399178	.30891913	.75738304	.97726068	1.0321143	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0468259	.00498044	9.6187326	6.665e-22	1.0371098	1.056633	"model2"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"tested"	""
"2.eth5"	"Eth 5 categories"	1.0404969	.0059892	6.8967554	5.320e-12	1.0288242	1.052302	"model3"	"tested"	""
"3.eth5"	"Eth 5 categories"	1.0632316	.01010453	6.4515521	1.107e-10	1.0436104	1.0832217	"model3"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.0658674	.01522667	4.4652293	7.998e-06	1.0364376	1.0961329	"model3"	"tested"	""
"5.eth5"	"Eth 5 categories"	.89998179	.01112823	-8.5225407	1.561e-17	.87843304	.92205915	"model3"	"tested"	""
"6.eth5"	"Eth 5 categories"	.98010156	.00346663	-5.6825069	1.327e-08	.97333059	.98691963	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	.83360873	.00237191	-63.960879	0	.82897281	.83827057	"model3"	"tested"	""
"age1"	"Age spline 1"	1.0081437	.00054685	14.952464	1.501e-50	1.0070724	1.009216	"model3"	"tested"	""
"age2"	"Age spline 2"	.91623855	.00147725	-54.256948	0	.91334776	.91913849	"model3"	"tested"	""
"age3"	"Age spline 3"	1.3209034	.00571306	64.348785	0	1.3097533	1.3321483	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0258925	.00454154	5.7744364	7.721e-09	1.0170297	1.0348325	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0706391	.00473497	15.43351	9.742e-54	1.0613988	1.0799598	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1091158	.00492821	23.307339	3.74e-120	1.0994986	1.1188171	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1106443	.0051678	22.553372	1.24e-112	1.1005617	1.1208194	"model3"	"tested"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0026629	.00024105	11.061822	1.922e-28	1.0021906	1.0031354	"model3"	"tested"	""
"hba1c_pct"	"HbA1c %"	1.0137755	.00176931	7.839191	4.535e-15	1.0103136	1.0172492	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0103682	.00005279	197.41442	0	1.0102648	1.0104717	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0714788	.00331245	22.332314	1.79e-110	1.0650061	1.0779907	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0710076	.0045742	16.062041	4.708e-58	1.0620797	1.0800105	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98955666	.0033066	-3.1417841	.00167922	.98309702	.99605874	"model3"	"tested"	""
"bp_map"	"Mean Arterial Pressure"	1.0000614	.00001006	6.1031907	1.040e-09	1.0000417	1.0000811	"model3"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"1.asthma"	"Asthma category"	1.0904037	.00381685	24.725152	5.74e-135	1.0829484	1.0979103	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3170711	.00618133	58.682397	0	1.3050115	1.3292422	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4227758	.00552081	90.871483	0	1.4119962	1.4336376	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	1.170201	.01470479	12.50796	6.754e-36	1.1417322	1.1993797	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	1.0611424	.00516296	12.197386	3.210e-34	1.0510713	1.07131	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	.99545239	.0068972	-.65783953	.51064125	.98202551	1.0090629	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	1.6525957	.00684633	121.25872	0	1.6392315	1.6660689	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.6507166	.01743006	47.467137	0	1.6169054	1.6852349	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	1.4480354	.00811201	66.083998	0	1.4322232	1.4640223	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.837382	.02266358	49.319482	0	1.7934949	1.8823431	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.4480831	.01307732	40.997648	0	1.4226775	1.4739423	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1696531	.00532151	34.443786	5.58e-260	1.1592695	1.1801297	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	3.3052337	.05816848	67.930784	0	3.1931694	3.4212309	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0057183	.01503281	.38147154	.70285339	.97668191	1.0356179	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0487613	.00543849	9.1810767	4.268e-20	1.038156	1.0594749	"model3"	"tested"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"2.hh_total_cat"	"Number of people in household"	1.0551373	.0034458	16.434565	1.082e-60	1.0484052	1.0619126	"model3"	"tested"	""
"3.hh_total_cat"	"Number of people in household"	1.0271946	.00658503	4.1854116	.00002846	1.0143689	1.0401825	"model3"	"tested"	""
"4.hh_total_cat"	"Number of people in household"	1.2296445	.01751788	14.510801	1.035e-47	1.1957851	1.2644628	"model3"	"tested"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"tested"	""
"1.carehome"	"Care home y/n"	8.6006386	.09533043	194.13703	0	8.4158093	8.7895271	"model3"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.177379	.02555162	66.30759	0	2.1278703	2.2280396	"crude"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.6875774	.03616647	24.417621	1.11e-131	1.6181605	1.7599722	"crude"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.2613777	.04339464	6.7496273	1.482e-11	1.1791298	1.3493626	"crude"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.98330683	.02826306	-.58567806	.55809188	.92944369	1.0402915	"crude"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.95871212	.00850104	-4.7551322	1.983e-06	.94219434	.97551947	"crude"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.5315333	.03027184	77.674564	0	2.4728915	2.5915658	"model0"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.982121	.04271946	31.744379	3.80e-221	1.9001362	2.0676433	"model0"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5572992	.05375967	12.831373	1.094e-37	1.4554177	1.6663125	"model0"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.2019133	.03471548	6.3674622	1.922e-10	1.1357623	1.2719172	"model0"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.9768224	.0087208	-2.6266963	.00862182	.95987861	.99406528	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	.81154246	.00589121	-28.765746	5.76e-182	.80007765	.82317156	"model0"	"positivetest"	""
"age1"	"Age spline 1"	1.0386195	.0011896	33.083323	5.16e-240	1.0362906	1.0409537	"model0"	"positivetest"	""
"age2"	"Age spline 2"	.86393458	.00312066	-40.490622	0	.8578398	.87007267	"model0"	"positivetest"	""
"age3"	"Age spline 3"	1.6634137	.01642905	51.522425	0	1.6315231	1.6959278	"model0"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.3492099	.02852356	70.342247	0	2.2939648	2.4057856	"model1"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.7992573	.03920735	26.955073	4.97e-160	1.7240302	1.8777669	"model1"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.4829418	.05157451	11.329635	9.359e-30	1.3852259	1.5875508	"model1"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.1579703	.03363271	5.0497874	4.423e-07	1.0938926	1.2258016	"model1"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.98309835	.00881096	-1.9019501	.05717767	.96597998	1.0005201	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	.81094934	.0059121	-28.743443	1.09e-181	.79944423	.82262003	"model1"	"positivetest"	""
"age1"	"Age spline 1"	1.0389791	.00119773	33.170265	2.89e-241	1.0366343	1.0413293	"model1"	"positivetest"	""
"age2"	"Age spline 2"	.8665698	.00314779	-39.425665	0	.86042215	.87276137	"model1"	"positivetest"	""
"age3"	"Age spline 3"	1.6465483	.0163456	50.233863	0	1.6148212	1.6788988	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1237612	.01416744	9.2551566	2.139e-20	1.0963337	1.1518747	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2669899	.01576311	19.020707	1.149e-80	1.2364684	1.2982648	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4435983	.01747832	30.323342	5.65e-202	1.4097447	1.4782648	"model1"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5825353	.01918255	37.869227	0	1.5453813	1.6205825	"model1"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.9215571	.03221658	38.956277	0	1.85944	1.9857494	"model2"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.6548172	.04806856	17.340146	2.341e-67	1.5632363	1.7517634	"model2"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5489848	.07494001	9.04504	1.496e-19	1.4088539	1.7030538	"model2"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.4369157	.05744012	9.0682323	1.210e-19	1.3286324	1.554024	"model2"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0331495	.0132605	2.5408519	.01105828	1.0074836	1.0594693	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	.98327065	.00991913	-1.6723871	.09444801	.96402044	1.0029053	"model2"	"positivetest"	""
"age1"	"Age spline 1"	1.0386462	.00233888	16.838595	1.272e-63	1.0340722	1.0432404	"model2"	"positivetest"	""
"age2"	"Age spline 2"	.82196749	.00517963	-31.112335	1.64e-212	.81187803	.83218233	"model2"	"positivetest"	""
"age3"	"Age spline 3"	1.893015	.03116878	38.75888	0	1.8329005	1.9551011	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1087835	.01911903	5.9886311	2.116e-09	1.071937	1.1468965	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2478563	.0211424	13.068964	4.954e-39	1.2070984	1.2899903	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4253103	.02355149	21.44727	4.84e-102	1.3798897	1.472226	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5545411	.02587167	26.509039	7.62e-155	1.5046517	1.6060847	"model2"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0178186	.00087993	20.429338	9.174e-93	1.0160954	1.0195447	"model2"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0665225	.00566793	12.118641	8.414e-34	1.0554712	1.0776895	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.007723	.00031715	24.444825	5.71e-132	1.0071016	1.0083448	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0269384	.01110652	2.4578327	.01397783	1.0053991	1.0489391	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59716824	.01128637	-27.278384	7.66e-164	.57545206	.61970393	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96140806	.01150345	-3.2892317	.00100461	.93912403	.98422085	"model2"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99927345	.00022196	-3.2721302	.0010674	.9988385	.99970858	"model2"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"1.asthma"	"Asthma category"	1.006247	.01309208	.47864978	.6321878	.98091146	1.032237	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3984017	.02193263	21.380292	2.04e-101	1.3560685	1.4420564	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2012128	.01568426	14.040855	8.765e-45	1.1708622	1.2323501	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.05755	.04956073	1.1939925	.2324809	.96474035	1.1592881	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.1991613	.01861484	11.700048	1.274e-31	1.1632263	1.2362064	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0061389	.02350148	.26201399	.79331066	.96111533	1.0532716	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.180399	.01803446	10.855448	1.879e-27	1.1455761	1.2162804	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4846676	.05872495	9.9911056	1.667e-23	1.3739173	1.6043455	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.5453297	.02653985	25.34246	1.09e-141	1.4941782	1.5982322	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	3.5907242	.09612973	47.750228	0	3.4071712	3.7841657	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.9040747	.05105661	24.01681	1.86e-127	1.8065897	2.0068201	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2515975	.01796391	15.636045	4.136e-55	1.2168795	1.287306	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.8903744	.22867148	33.945374	1.43e-252	4.4621107	5.3597418	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.87631733	.04574101	-2.5294052	.0114256	.79109994	.97071434	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.044297	.01933679	2.3408189	.0192415	1.007077	1.0828925	"model2"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.8756395	.03554005	33.193056	1.36e-241	1.8072599	1.9466064	"model3"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.6934493	.05225667	17.070625	2.456e-65	1.5940639	1.7990311	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5633273	.08064758	8.6613919	4.660e-18	1.4129893	1.7296609	"model3"	"positivetest"	""
