eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.60353945	.09365109	-3.2541379	.00113737	.4452715	.81806238	"model2"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	1.956231	.73144341	1.7946288	.07271286	.94005251	4.0708786	"model2"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.46449048	.18343776	-1.9416826	.05217554	.21419934	1.0072459	"model2"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2645436	.25022812	1.186128	.23557176	.85802091	1.863673	"model2"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.91082284	.27206854	-.31270469	.75450503	.50719461	1.6356606	"model2"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	4.0079686	1.9695305	2.8251407	.00472599	1.5298214	10.500449	"model2"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	.57010647	.28159074	-1.1376835	.25525265	.2165334	1.5010219	"model2"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.3344289	.33978638	1.1330275	.25720269	.81012779	2.198049	"model2"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	5.3791693	4.8243484	1.8760326	.0606508	.92748886	31.197638	"model2"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	4.8808244	1.4880339	5.1999083	1.994e-07	2.685248	8.8716001	"model2"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	5.5724458	2.31985	4.1263604	.00003685	2.464248	12.601066	"model2"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	6.4539442	2.1751213	5.5328475	3.151e-08	3.3338921	12.493924	"model2"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	6.5330484	2.0148544	6.0856538	1.160e-09	3.5694163	11.957339	"model2"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	3.9623154	1.2540373	4.3502924	.0000136	2.1308427	7.3679505	"model2"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	14.174591	5.5995621	6.7118164	1.922e-11	6.5350658	30.744759	"model2"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	7.2287256	3.0802166	4.6421647	3.448e-06	3.1358703	16.663468	"model2"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	2.3336122	.65430383	3.0223628	.0025081	1.3469974	4.042878	"model2"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	1.2509775	.49361619	.56749635	.570377	.57726953	2.7109427	"model2"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	12.896905	6.3247607	5.2139875	1.848e-07	4.9322882	33.722717	"model2"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	3.4288715	.94263136	4.4823062	7.384e-06	2.0005404	5.876992	"model2"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	5.4518045	1.594977	5.7969298	6.754e-09	3.0726508	9.673137	"model2"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	4.6145715	1.1233286	6.2819468	3.344e-10	2.8636686	7.4360108	"model2"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	6.5790469	1.5863294	7.8131312	5.578e-15	4.1013101	10.553666	"model2"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	6.3286093	4.4744648	2.6096515	.00906345	1.583034	25.300339	"model2"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	2.2781145	.73036799	2.568132	.01022482	1.2152865	4.2704382	"model2"	"ventilated"
"ventilated"	"24.stp"	"Sustainability and Transformation Partnership"	4.1878576	5.309658	1.1296028	.25864361	.34896286	50.257931	"model2"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	1.2876033	1.3486478	.24134073	.80929105	.16528199	10.03087	"model2"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.800285	2.0044706	2.5311768	.01136805	1.3515982	10.685251	"model2"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	11.978329	6.210252	4.7893992	1.673e-06	4.3359529	33.090847	"model2"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	8.3458932	3.9240275	4.5127263	6.400e-06	3.3209277	20.974239	"model2"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	10.076095	4.4124443	5.275409	1.325e-07	4.2711097	23.770797	"model2"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	2.10313	.88021423	1.7762982	.07568377	.92601128	4.7765678	"model2"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.51548	.34797452	1.8105747	.07020671	.96627985	2.3768265	"model2"	"ventilated"
"ventilated"	"_cons"	"Constant"	.35903282	.63234179	-.58160351	.56083378	.0113754	11.33187	"model2"	"ventilated"
"ventilated"	"1b.eth16"	"Eth 16 collapsed"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"3.eth16"	"Eth 16 collapsed"	.79292588	.19554421	-.94085652	.34677839	.48900912	1.2857254	"model3"	"ventilated"
"ventilated"	"4.eth16"	"Eth 16 collapsed"	.87180748	.23659186	-.50551339	.6131983	.51217785	1.4839539	"model3"	"ventilated"
"ventilated"	"5.eth16"	"Eth 16 collapsed"	1.4199895	.49125001	1.0135748	.31078569	.72079074	2.797442	"model3"	"ventilated"
"ventilated"	"6.eth16"	"Eth 16 collapsed"	1.76891	1.1632617	.86732146	.3857659	.48746438	6.4190182	"model3"	"ventilated"
"ventilated"	"7.eth16"	"Eth 16 collapsed"	1.2009684	.53841846	.4084764	.68292395	.4987934	2.8916284	"model3"	"ventilated"
"ventilated"	"8.eth16"	"Eth 16 collapsed"	1.126184	.36135049	.37036066	.71111378	.60046887	2.1121668	"model3"	"ventilated"
"ventilated"	"9.eth16"	"Eth 16 collapsed"	1.0504601	.88217456	.0586191	.9532555	.20255452	5.4477497	"model3"	"ventilated"
"ventilated"	"10.eth16"	"Eth 16 collapsed"	1.0790772	.40203569	.20427166	.83814122	.51989697	2.2396891	"model3"	"ventilated"
"ventilated"	"11.eth16"	"Eth 16 collapsed"	.96334793	.23340914	-.15411576	.87751847	.5991643	1.5488894	"model3"	"ventilated"
"ventilated"	"12.eth16"	"Eth 16 collapsed"	1.0814968	.18086831	.46846774	.63945013	.77924003	1.500995	"model3"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.male"	"Male"	1.3273995	.16584901	2.2668115	.02340174	1.0390828	1.6957161	"model3"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	.98467254	.05617738	-.27073867	.78659204	.8804997	1.1011702	"model3"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.1341013	.15557686	.91733402	.35896763	.86672915	1.4839536	"model3"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.66196672	.21715712	-1.2575583	.20855153	.34801732	1.2591326	"model3"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0919213	.21121539	.45461754	.64938441	.74737656	1.595303	"model3"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0707544	.20721923	.35325154	.72389987	.73275693	1.5646595	"model3"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1483083	.2170402	.73165858	.46437698	.79281898	1.6631942	"model3"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.78746194	.15543821	-1.2104897	.22609105	.53482255	1.1594431	"model3"	"ventilated"
"ventilated"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0048628	.01054522	.46225785	.64389642	.98440566	1.0257451	"model3"	"ventilated"
"ventilated"	"hba1c_pct"	"HbA1c %"	1.0141908	.05067986	.28198605	.77795421	.91956937	1.1185485	"model3"	"ventilated"
"ventilated"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99049041	.00461222	-2.0519889	.04017074	.98149174	.99957158	"model3"	"ventilated"
"ventilated"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.90189435	.11384355	-.81803236	.41333871	.70422417	1.155049	"model3"	"ventilated"
"ventilated"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1082462	.28865067	.39460921	.69313132	.66517317	1.8464511	"model3"	"ventilated"
"ventilated"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.hypertension"	"Diagnosed hypertension"	.91511135	.11507368	-.70545318	.48052826	.71521533	1.1708765	"model3"	"ventilated"
"ventilated"	"bp_map"	"Mean Arterial Pressure"	.99843812	.0035424	-.44056486	.65952804	.99151923	1.0054053	"model3"	"ventilated"
"ventilated"	"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.99474315	.16895885	-.03103128	.97524459	.7130712	1.387679	"model3"	"ventilated"
"ventilated"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.7706151	.11427772	-1.7570904	.0789024	.57624782	1.0305421	"model3"	"ventilated"
"ventilated"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.dm_type"	"Diabetes Type"	.99588907	.44348308	-.00925055	.99261923	.41606313	2.383761	"model3"	"ventilated"
"ventilated"	"2.dm_type"	"Diabetes Type"	1.0449565	.17648233	.26037841	.7945719	.7504799	1.454981	"model3"	"ventilated"
"ventilated"	"3.dm_type"	"Diabetes Type"	1.1511846	.2861178	.5664695	.57107466	.70727056	1.8737186	"model3"	"ventilated"
"ventilated"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.cancer"	"Cancer"	1.0761891	.21266132	.37157881	.71020647	.73061086	1.5852254	"model3"	"ventilated"
"ventilated"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.chronic_liver_disease"	"Chronic liver disease"	1.0331223	.52883109	.06365899	.94924176	.37882758	2.8174866	"model3"	"ventilated"
"ventilated"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.stroke"	"Stroke"	.57464381	.14103352	-2.2573037	.0239891	.35521417	.92962369	"model3"	"ventilated"
"ventilated"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1o.dementia"	"Dementia"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.other_neuro"	"Neurological disease"	.62939595	.28831932	-1.0107093	.31215559	.25644719	1.5447206	"model3"	"ventilated"
"ventilated"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.egfr60"	"CKD defined by egfr<60"	.59849034	.10028653	-3.0635415	.00218734	.43094798	.83116921	"model3"	"ventilated"
"ventilated"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.esrf"	"end stage renal failure"	1.9088033	.74692256	1.6521076	.09851262	.88650771	4.1099812	"model3"	"ventilated"
"ventilated"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.49897469	.20299705	-1.7088286	.08748271	.22479445	1.1075706	"model3"	"ventilated"
"ventilated"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2211115	.25928996	.94076563	.34682498	.80540029	1.8513941	"model3"	"ventilated"
"ventilated"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"2.hh_total_cat"	"Number of people in household"	1.0383834	.13267703	.29478178	.76816059	.80834624	1.3338839	"model3"	"ventilated"
"ventilated"	"3.hh_total_cat"	"Number of people in household"	1.6136233	.40512509	1.9058063	.05667535	.98649489	2.6394259	"model3"	"ventilated"
"ventilated"	"4.hh_total_cat"	"Number of people in household"	.81832454	.37719001	-.43498242	.66357519	.33157485	2.0196196	"model3"	"ventilated"
"ventilated"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"1.carehome"	"Care home y/n"	.51797446	.50416895	-.67584248	.49914066	.07687653	3.4899799	"model3"	"ventilated"
"ventilated"	"2b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	1.0308831	.34419869	.09109613	.92741621	.53580174	1.9834202	"model3"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	4.8276405	2.5371266	2.9956856	.00273829	1.7234273	13.523119	"model3"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	.49215744	.29145198	-1.1971724	.23123936	.15418028	1.5710112	"model3"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	1.4933351	.41328512	1.4489879	.14734095	.86812965	2.5687979	"model3"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	3.4652904	3.6092917	1.1932121	.23278631	.44995194	26.687823	"model3"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	7.1448555	2.4535488	5.7262325	1.027e-08	3.6449384	14.005438	"model3"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	7.1790214	3.1549881	4.4852853	7.282e-06	3.0337858	16.98813	"model3"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	6.6869146	2.4941381	5.0944084	3.498e-07	3.2191256	13.890364	"model3"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	7.4595615	2.4419669	6.1384793	8.332e-10	3.9270226	14.169783	"model3"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	5.3843707	1.8864372	4.8051375	1.546e-06	2.7096479	10.699341	"model3"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	22.507037	10.612656	6.6037233	4.010e-11	8.9321204	56.712931	"model3"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	6.6434196	3.0882254	4.0735878	.00004629	2.671201	16.52254	"model3"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	2.9361046	.8845304	3.5752649	.00034987	1.6268169	5.2991274	"model3"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	1.1847593	.52458621	.38289927	.70179445	.49743485	2.8217859	"model3"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	13.611408	6.9765655	5.0939303	3.507e-07	4.9844508	37.169678	"model3"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	3.9523873	1.1877566	4.5731961	4.803e-06	2.1931059	7.1229419	"model3"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	5.4894524	1.744067	5.3596542	8.338e-08	2.9450437	10.232136	"model3"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	5.5312216	1.4622719	6.4698294	9.811e-11	3.2945155	9.286468	"model3"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	8.0659482	2.1090918	7.9839515	1.417e-15	4.831505	13.465684	"model3"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	8.907475	7.5236055	2.589141	.00962157	1.7013597	46.635118	"model3"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	3.069593	1.0831538	3.1783911	.00148095	1.5371669	6.1297188	"model3"	"ventilated"
"ventilated"	"24.stp"	"Sustainability and Transformation Partnership"	4.7516448	6.090224	1.2159479	.22400479	.38534668	58.591729	"model3"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	3.5273402	4.5048718	.98701319	.32363617	.28863724	43.106457	"model3"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.5071543	1.9078162	2.3067184	.02107053	1.2075903	10.185683	"model3"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	11.659502	6.162588	4.6469361	3.369e-06	4.1379046	32.85334	"model3"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	10.271513	5.245446	4.5613275	5.083e-06	3.7752318	27.946355	"model3"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	9.3672879	4.2804022	4.8959693	9.782e-07	3.825212	22.938881	"model3"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	2.2962316	1.0119285	1.8862864	.05925638	.9680524	5.4466882	"model3"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ventilated"
"ventilated"	"32.stp"	"Sustainability and Transformation Partnership"	1.8346132	.45887788	2.4261469	.01526009	1.123673	2.9953605	"model3"	"ventilated"
"ventilated"	"_cons"	"Constant"	.40929961	.88001124	-.41548396	.67778766	.00605233	27.679624	"model3"	"ventilated"
